filename,DS_TYPENAME,size_node,RECLAIM,ALLOC,POOL,MILLIS_TO_RUN,INS,DEL,RQ,RQSIZE,MAXKEY,PREFILL_THREADS,TOTAL_THREADS,WORK_THREADS,RQ_THREADS,INSERT_FUNC,threads_final_keysum,threads_final_size,final_keysum,final_size,validate_result,tree_stats_height,tree_stats_numInternals,tree_stats_numLeaves,tree_stats_numNodes,tree_stats_numKeys,tree_stats_avgDegreeInternal,tree_stats_avgDegreeLeaves,tree_stats_avgDegree,tree_stats_avgKeyDepth,total_find,total_rq,total_updates,total_queries,total_ops,find_throughput,rq_throughput,update_throughput,query_throughput,total_throughput,PAPI_L1_DCM,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_TOT_INS,maxresident_mb,prefill_elapsed_ms
scaling_threads/step10162.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,48,48,48,0,insertIfAbsent,1000772017151,1000875,1000772017151,1000875,success,6,79786,1130578,1210364,1000875,15.1701,0.885277,1.82692,3.10198,2643858413,0,293773544,2643858413,2937631957,88128613,0,9792451,88128613,97921065,,10.2904,0.470553,1353.49,,1236,52
scaling_threads/step10163.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,96,96,96,0,insertIfAbsent,999046596160,999623,999046596160,999623,success,6,44477,1054387,1098864,999623,24.7063,0.948061,1.90969,3.02335,4224436884,0,469348761,4224436884,4693785645,140814562,0,15644958,140814562,156459521,,11.0138,1.62734,1706.37,,1335,153
scaling_threads/step10164.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,144,144,144,0,insertIfAbsent,1000456023200,1000529,1000456023200,1000529,success,6,48748,1064036,1112784,1000529,22.8273,0.940315,1.89912,3.0322,5220441333,0,580094964,5220441333,5800536297,174014711,0,19336498,174014711,193351209,,12.218,2.74056,2066.44,,1475,292
scaling_threads/step10165.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,190,190,190,0,insertIfAbsent,999404080834,999677,999404080834,999677,success,6,57680,1081977,1139657,999677,19.7583,0.923936,1.87717,3.05155,6190820070,0,687853448,6190820070,6878673518,206360669,0,22928448,206360669,229289117,,12.4824,3.1571,2303.87,,1590,280
scaling_threads/step10166.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,24,24,24,0,insertIfAbsent,1001050091771,1000502,1001050091771,1000502,success,8,32841,195355,228196,1000502,6.94851,5.12146,5.3844,7,1437671474,0,159752002,1437671474,1597423476,47922382,0,5325066,47922382,53247449,,10.3887,0.999548,1256.98,,1125,159
scaling_threads/step10167.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,48,48,48,0,insertIfAbsent,1001180234925,1001190,1001180234925,1001190,success,8,33689,195313,229002,1001190,6.79753,5.12608,5.37197,7,2317565646,0,257503073,2317565646,2575068719,77252188,0,8583435,77252188,85835623,,10.5756,1.09093,1521.97,,1138,206
scaling_threads/step10168.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,96,96,96,0,insertIfAbsent,999466625345,999853,999466625345,999853,success,8,34500,195143,229643,999853,6.65632,5.12369,5.35395,7,4356866728,0,484080370,4356866728,4840947098,145228890,0,16136012,145228890,161364903,,11.0031,1.82657,1623.36,,1165,304
scaling_threads/step10169.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,144,144,144,0,insertIfAbsent,999185208396,999115,999185208396,999115,success,8,35022,195053,230075,999115,6.56944,5.12227,5.34256,7,6216278943,0,690714105,6216278943,6906993048,207209298,0,23023803,207209298,230233101,,11.4332,2.14868,1687.35,,1201,323
scaling_threads/step10170.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,190,190,190,0,insertIfAbsent,999474689544,998571,999474689544,998571,success,8,35243,194789,230032,998571,6.52703,5.12642,5.34101,7,8118887287,0,902105944,8118887287,9020993231,270629576,0,30070198,270629576,300699774,,11.741,2.37035,1710.02,,1219,309
scaling_threads/step10171.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,24,24,24,0,insertIfAbsent,1000651416352,1000665,1000651416352,1000665,success,25,686102,521506,1207608,1000665,1.7601,1.9188,1.82863,19.8649,733179886,0,81465299,733179886,814645185,24439329,0,2715509,24439329,27154839,,16.2619,2.64646,2465.41,,1155,196
scaling_threads/step10172.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,48,48,48,0,insertIfAbsent,1000010740550,1000014,1000010740550,1000014,success,25,685854,520246,1206100,1000014,1.75854,1.92219,1.82913,19.8487,1272000964,0,141334416,1272000964,1413335380,42400032,0,4711147,42400032,47111179,,17.3342,2.77041,2825.42,,1166,223
scaling_threads/step10173.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,96,96,96,0,insertIfAbsent,999519423857,999122,999519423857,999122,success,25,685356,520519,1205875,999122,1.75949,1.91947,1.82855,19.8651,2540639471,0,282304184,2540639471,2822943655,84687982,0,9410139,84687982,94098121,,17.8484,3.24144,2830.57,,1190,304
scaling_threads/step10174.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,144,144,144,0,insertIfAbsent,999867288942,999990,999867288942,999990,success,25,685582,519946,1205528,999990,1.7584,1.92326,1.8295,19.8056,3741579575,0,415751331,3741579575,4157330906,124719319,0,13858377,124719319,138577696,,18.3401,3.43063,2857.34,,1214,352
scaling_threads/step10175.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,190,190,190,0,insertIfAbsent,999234590161,999285,999234590161,999285,success,25,685322,520768,1206090,999285,1.75989,1.91887,1.82853,19.8582,4935636593,0,548395770,4935636593,5484032363,164521219,0,18279859,164521219,182801078,,18.8565,3.53264,2856.4,,1233,389
scaling_threads/step10176.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,24,24,24,0,insertIfAbsent,1000945112754,1000359,1000945112754,1000359,success,48,1000358,1000359,2000717,1000359,2,1,1.5,25.5111,660598630,0,73408187,660598630,734006817,22019954,0,2446939,22019954,24466893,,12.4003,2.04985,2736.34,,1149,176
scaling_threads/step10177.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,48,48,48,0,insertIfAbsent,1001277848543,1000958,1001277848543,1000958,success,47,1000957,1000958,2001915,1000958,2,1,1.5,26.1553,1192941880,0,132535551,1192941880,1325477431,39764729,0,4417851,39764729,44182581,,12.3653,2.14196,3029.69,,1162,211
scaling_threads/step10178.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,96,96,96,0,insertIfAbsent,1001731184746,1001765,1001731184746,1001765,success,47,1001764,1001765,2003529,1001765,2,1,1.5,25.7105,2513725758,0,279327251,2513725758,2793053009,83790858,0,9310908,83790858,93101766,,12.9468,2.56379,2871.62,,1191,294
scaling_threads/step10179.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,144,144,144,0,insertIfAbsent,1000106082180,999879,1000106082180,999879,success,46,999878,999879,1999757,999879,2,1,1.5,25.7378,3801685353,0,422425552,3801685353,4224110905,126722845,0,14080851,126722845,140803696,,13.2335,2.66727,2848.09,,1213,280
scaling_threads/step10180.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000,190,190,190,0,insertIfAbsent,999954389695,1000275,999954389695,1000275,success,48,1000274,1000275,2000549,1000275,2,1,1.5,26.2084,5066229128,0,562922130,5066229128,5629151258,168874304,0,18764071,168874304,187638375,,13.7587,2.70212,2819.21,,1235,314
scaling_threads/step10181.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,24,24,24,0,insertIfAbsent,99984438079315,9998108,99984438079315,9998108,success,7,1625273,11439991,13065264,9998108,8.03881,0.873961,1.76524,4,765037093,0,85000786,765037093,850037879,25501236,0,2833359,25501236,28334595,,18.4808,7.34277,2340.2,,2445,152
scaling_threads/step10182.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,48,48,48,0,insertIfAbsent,99940835223668,9995912,99940835223668,9995912,success,7,1866946,11959778,13826724,9995912,7.40607,0.835794,1.72294,4.04655,1342097277,0,149118500,1342097277,1491215777,44736575,0,4970616,44736575,49707192,,18.7159,7.51886,2662.7,,2491,181
scaling_threads/step10183.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,96,96,96,0,insertIfAbsent,99981893170973,9998813,99981893170973,9998813,success,7,1732694,11657928,13390622,9998813,7.72821,0.857684,1.7467,4.02139,2659050670,0,295485501,2659050670,2954536171,88635022,0,9849516,88635022,98484539,,18.9786,7.98236,2678.07,,2606,237
scaling_threads/step10184.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,144,144,144,0,insertIfAbsent,100030267196926,10000110,100030267196926,10000110,success,7,1795250,11789884,13585134,10000110,7.56727,0.848194,1.73611,4.03391,3878615350,0,430953098,3878615350,4309568448,129287178,0,14365103,129287178,143652281,,19.0757,8.28611,2745.11,,2770,377
scaling_threads/step10185.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,190,190,190,0,insertIfAbsent,99989770084437,10000351,99989770084437,10000351,success,7,1642698,11476840,13119538,10000351,7.98658,0.871351,1.76225,4.00338,4904824317,0,544974299,4904824317,5449798616,163494143,0,18165809,163494143,181659953,,19.2593,8.5625,2854.45,,2871,463
scaling_threads/step10186.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,24,24,24,0,insertIfAbsent,99995241618739,10000142,99995241618739,10000142,success,9,258023,1766713,2024736,10000142,7.84711,5.66031,5.93899,8,758650375,0,84291457,758650375,842941832,25288345,0,2809715,25288345,28098061,,17.9119,5.68532,2382.02,,1525,830
scaling_threads/step10187.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,48,48,48,0,insertIfAbsent,99971642815374,9996798,99971642815374,9996798,success,9,274337,1864977,2139314,9996798,7.79812,5.36028,5.6729,8,1382417580,0,153607498,1382417580,1536025078,46080586,0,5120249,46080586,51200835,,18.12,5.86163,2613.43,,1600,754
scaling_threads/step10188.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,96,96,96,0,insertIfAbsent,100023067297574,10003357,100023067297574,10003357,success,9,294332,1948675,2243007,10003357,7.62067,5.13341,5.4598,8,2818517320,0,313134849,2818517320,3131652169,93950577,0,10437828,93950577,104388405,,18.5177,6.18007,2554.15,,1721,896
scaling_threads/step10189.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,144,144,144,0,insertIfAbsent,100049706871131,10005182,100049706871131,10005182,success,9,303703,1963872,2267575,10005182,7.46642,5.09462,5.41228,8,4160507120,0,462280533,4160507120,4622787653,138683570,0,15409351,138683570,154092921,,18.6972,6.429,2589.51,,1763,850
scaling_threads/step10190.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,190,190,190,0,insertIfAbsent,100001223591859,9997623,100001223591859,9997623,success,9,310150,1966253,2276403,9997623,7.33968,5.08461,5.39185,8,5411048718,0,601192972,5411048718,6012241690,180368290,0,20039765,180368290,200408056,,18.9006,6.5992,2627.25,,1862,908
scaling_threads/step10191.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,24,24,24,0,insertIfAbsent,99973246352565,9999225,99973246352565,9999225,success,29,6706825,5080017,11786842,9999225,1.75744,1.96834,1.84834,23.1865,360252545,0,40024707,360252545,400277252,12008418,0,1334156,12008418,13342575,,28.3688,9.75726,5017.33,,1831,1455
scaling_threads/step10192.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,48,48,48,0,insertIfAbsent,100027330443218,10003321,100027330443218,10003321,success,29,6835672,5183814,12019486,10003321,1.75835,1.92972,1.83226,23.2459,680295022,0,75599088,680295022,755894110,22676500,0,2519969,22676500,25196470,,29.1638,9.85184,5312.82,,1853,1032
scaling_threads/step10193.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,96,96,96,0,insertIfAbsent,99946637204097,9996723,99946637204097,9996723,success,29,6856846,5201528,12058374,9996723,1.75859,1.92188,1.82903,23.2519,1442328494,0,160268824,1442328494,1602597318,48077616,0,5342294,48077616,53419910,,29.7389,10.7046,5005.72,,1881,781
scaling_threads/step10194.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,144,144,144,0,insertIfAbsent,99970080697525,9997214,99970080697525,9997214,success,29,6857264,5201947,12059211,9997214,1.7586,1.92182,1.82901,23.2938,2163579357,0,240396624,2163579357,2403975981,72119311,0,8013220,72119311,80132532,,30.1379,10.9725,4995.04,,1906,459
scaling_threads/step10195.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,190,190,190,0,insertIfAbsent,99999334409956,9999086,99999334409956,9999086,success,29,6859064,5203372,12062436,9999086,1.75861,1.92166,1.82894,23.2976,2881875580,0,320208800,2881875580,3202084380,96062519,0,10673626,96062519,106736146,,29.9282,11.1349,4950.46,,1933,461
scaling_threads/step10196.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,24,24,24,0,insertIfAbsent,100014762528868,10001529,100014762528868,10001529,success,64,10001528,10001529,20003057,10001529,2,1,1.5,32.4095,293392893,0,32603781,293392893,325996674,9779763,0,1086792,9779763,10866555,,25.0278,9.14711,6161.62,,1724,1497
scaling_threads/step10197.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,48,48,48,0,insertIfAbsent,99944435017199,9994628,99944435017199,9994628,success,63,9994627,9994628,19989255,9994628,2,1,1.5,32.6643,560888195,0,62299419,560888195,623187614,18696273,0,2076647,18696273,20772920,,25.0639,9.14795,6445.49,,1736,1063
scaling_threads/step10198.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,96,96,96,0,insertIfAbsent,99989161022153,9999028,99989161022153,9999028,success,60,9999027,9999028,19998055,9999028,2,1,1.5,31.706,1248126251,0,138678882,1248126251,1386805133,41604208,0,4622629,41604208,46226837,,25.7893,10.0979,5786.63,,1773,721
scaling_threads/step10199.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,144,144,144,0,insertIfAbsent,99963749468221,9998026,99963749468221,9998026,success,64,9998025,9998026,19996051,9998026,2,1,1.5,31.9117,1901347932,0,211240661,1901347932,2112588593,63378264,0,7041355,63378264,70419619,,25.9417,10.3128,5694.81,,1815,434
scaling_threads/step10200.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,20000000,190,190,190,0,insertIfAbsent,99990498499748,10000483,99990498499748,10000483,success,58,10000482,10000483,20000965,10000483,2,1,1.5,30.6742,2542319966,0,282471381,2542319966,2824791347,84743998,0,9415712,84743998,94159711,,25.9158,10.4336,5618.29,,1869,431
scaling_threads/step10201.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,24,24,24,0,insertIfAbsent,10000440140668504,100005537,10000440140668504,100005537,success,7,14708651,117707407,132416058,100005537,9.0026,0.849611,1.75524,4.07709,670187987,0,74464018,670187987,744652005,22339599,0,2482133,22339599,24821733,,20.6438,9.2942,2670.6,,9443,1529
scaling_threads/step10202.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,48,48,48,0,insertIfAbsent,9999579645343494,99990129,9999579645343494,99990129,success,7,14728096,117733897,132461993,99990129,8.99383,0.849289,1.75486,4.07758,1124158919,0,124896651,1124158919,1249055570,37471963,0,4163221,37471963,41635185,,21.3354,9.71746,3166.85,,13466,1273
scaling_threads/step10203.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,96,96,96,0,insertIfAbsent,10000704011336282,100003844,10000704011336282,100003844,success,7,14902730,118191137,133093867,100003844,8.93084,0.84612,1.75138,4.08074,2124248175,0,236027535,2124248175,2360275710,70808272,0,7867584,70808272,78675857,,21.8199,10.6371,3257.14,,13207,1046
scaling_threads/step10204.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,144,144,144,0,insertIfAbsent,9999738348265705,99997397,9999738348265705,99997397,success,7,14727497,117793939,132521436,99997397,8.99823,0.848918,1.75458,4.07613,3059726873,0,339959299,3059726873,3399686172,101990895,0,11331976,101990895,113322872,,21.9792,11.0008,3327.13,,14042,1075
scaling_threads/step10205.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,190,190,190,0,insertIfAbsent,9999194203323926,99991558,9999194203323926,99991558,success,7,14718658,117719729,132438387,99991558,8.99799,0.849404,1.755,4.07733,3822205301,0,424691924,3822205301,4246897225,127406843,0,14156397,127406843,141563240,,22.2495,11.2838,3461.27,,14282,1076
scaling_threads/step10206.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,24,24,24,0,insertIfAbsent,9999547189724696,99997871,9999547189724696,99997871,success,10,2018400,13882109,15900509,99997871,7.87778,7.20336,7.28897,9,523227451,0,58129666,523227451,581357117,17440915,0,1937655,17440915,19378570,,24.3883,10.0025,3452.83,,4581,9581
scaling_threads/step10207.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,48,48,48,0,insertIfAbsent,9999625809679830,99996107,9999625809679830,99996107,success,10,2102624,14465784,16568408,99996107,7.87987,6.9126,7.03535,9,976782563,0,108531855,976782563,1085314418,32559418,0,3617728,32559418,36177147,,24.4072,10.0047,3698.3,,4812,6541
scaling_threads/step10208.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,96,96,96,0,insertIfAbsent,9998624961851748,99995601,9998624961851748,99995601,success,10,2240463,15409828,17650291,99995601,7.87797,6.48908,6.66538,9,2029081173,0,225439319,2029081173,2254520492,67636039,0,7514643,67636039,75150683,,24.5155,10.4545,3556.56,,5318,6303
scaling_threads/step10209.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,144,144,144,0,insertIfAbsent,10001050121715667,100009784,10001050121715667,100009784,success,10,2329991,16021282,18351273,100009784,7.87611,6.24231,6.44975,9,2991316957,0,332367343,2991316957,3323684300,99710565,0,11078911,99710565,110789476,,24.7245,10.7686,3610.61,,5539,6018
scaling_threads/step10210.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,190,190,190,0,insertIfAbsent,10001183732917338,100008094,10001183732917338,100008094,success,10,2396026,16463846,18859872,100008094,7.87131,6.07441,6.30269,9,3873408122,0,430403768,3873408122,4303811890,129113604,0,14346792,129113604,143460396,,24.9524,11.1289,3681.49,,6330,6077
scaling_threads/step10211.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,24,24,24,0,insertIfAbsent,10000589041390236,100002731,10000589041390236,100002731,success,33,58522107,44001314,102523421,100002731,1.75188,2.27272,1.97541,26.1345,227425000,0,25260911,227425000,252685911,7580833,0,842030,7580833,8422863,,40.2792,17.9173,7946.99,,7690,17180
scaling_threads/step10212.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,48,48,48,0,insertIfAbsent,10000341343596134,100004523,10000341343596134,100004523,success,33,59622578,44900992,104523570,100004523,1.75309,2.22722,1.95677,26.2454,433185534,0,48127393,433185534,481312927,14439517,0,1604246,14439517,16043764,,41.0298,17.9876,8342.24,,7827,9255
scaling_threads/step10213.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,96,96,96,0,insertIfAbsent,9998862736547946,99998773,9998862736547946,99998773,success,33,61799692,46651572,108451264,99998773,1.75488,2.14352,1.92206,26.2858,924263978,0,102699987,924263978,1026963965,30808799,0,3423332,30808799,34232132,,41.2492,19.6908,7810.95,,8094,4726
scaling_threads/step10214.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,144,144,144,0,insertIfAbsent,10000405226804123,100000444,10000405226804123,100000444,success,33,63365861,47887913,111253774,100000444,1.75574,2.08822,1.89885,26.371,1388594220,0,154278161,1388594220,1542872381,46286474,0,5142605,46286474,51429079,,41.706,20.0431,7796.1,,8289,3113
scaling_threads/step10215.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,190,190,190,0,insertIfAbsent,9999769689870560,100003622,9999769689870560,100003622,success,33,64535650,48814614,113350264,100003622,1.7564,2.04864,1.88225,26.4439,1838045840,0,204228738,1838045840,2042274578,61268194,0,6807624,61268194,68075819,,41.7713,20.2686,7769.81,,8440,2779
scaling_threads/step10216.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,24,24,24,0,insertIfAbsent,9999498616020358,100001984,9999498616020358,100001984,success,69,100001983,100001984,200003967,100001984,2,1,1.5,35.2211,182899310,0,20332507,182899310,203231817,6096643,0,677750,6096643,6774393,,37.9485,17.1544,9883.1,,7531,18934
scaling_threads/step10217.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,48,48,48,0,insertIfAbsent,9999702962575040,100002482,9999702962575040,100002482,success,71,100002481,100002482,200004963,100002482,2,1,1.5,36.4746,355080116,0,39448698,355080116,394528814,11836003,0,1314956,11836003,13150960,,37.7549,17.1043,10181,,7543,9981
scaling_threads/step10218.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,96,96,96,0,insertIfAbsent,9999984322900105,99999159,9999984322900105,99999159,success,70,99999158,99999159,199998317,99999159,2,1,1.5,35.4977,773492999,0,85945016,773492999,859438015,25783099,0,2864833,25783099,28647933,,38.5889,19.0094,9336.8,,7572,4800
scaling_threads/step10219.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,144,144,144,0,insertIfAbsent,10000604930473484,100001946,10000604930473484,100001946,success,71,100001945,100001946,200003891,100001946,2,1,1.5,35.7714,1177955768,0,130866317,1177955768,1308822085,39265192,0,4362210,39265192,43627402,,38.7867,19.3788,9194.81,,7608,3135
scaling_threads/step10220.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,190,190,190,0,insertIfAbsent,9999833648557445,99998534,9999833648557445,99998534,success,67,99998533,99998534,199997067,99998534,2,1,1.5,35.3336,1565574242,0,173947338,1565574242,1739521580,52185808,0,5798244,52185808,57984052,,38.9799,19.6353,9126.29,,7654,2860
scaling_threads/step10221.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000000,24,24,24,0,insertIfAbsent,999993890056458066,999995459,999993890056458066,999995459,success,7,97096101,1104248260,1201344361,999995459,12.3727,0.905589,1.8324,4.02572,480297982,0,53364165,480297982,533662147,16009932,0,1778805,16009932,17788738,,22.7942,13.4066,3753.32,,60561,16131
scaling_threads/step10222.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000000,48,48,48,0,insertIfAbsent,999985380772314558,999990962,999985380772314558,999990962,success,7,105814504,1122091794,1227906298,999990962,11.6043,0.891185,1.81439,4.04396,865280564,0,96141271,865280564,961421835,28842685,0,3204709,28842685,32047394,,22.8976,13.5283,4165.65,,61731,11971
scaling_threads/step10223.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000000,96,96,96,0,insertIfAbsent,999998336533916533,1000011101,999998336533916533,1000011101,success,7,121113928,1154434775,1275548703,1000011101,10.5318,0.866234,1.78399,4.077,1857031840,0,206325344,1857031840,2063357184,61901061,0,6877511,61901061,68778572,,23.1539,14.3258,3879.54,,64253,9697
scaling_threads/step10224.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000000,144,144,144,0,insertIfAbsent,1000040201470196035,1000013129,1000040201470196035,1000013129,success,7,127271077,1168414680,1295685757,1000013129,10.1805,0.855872,1.7718,4.0909,2737348716,0,304162457,2737348716,3041511173,91244957,0,10138748,91244957,101383705,,23.3194,14.6843,3947.84,,66107,9196
scaling_threads/step10225.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000000,190,190,190,0,insertIfAbsent,1000014552763651824,1000018598,1000014552763651824,1000018598,success,7,127029041,1168847943,1295876984,1000018598,10.2014,0.855559,1.77169,4.0909,3498662202,0,388782103,3498662202,3887444305,116622073,0,12959403,116622073,129581476,,23.5614,14.9519,4074.9,,67114,9133
scaling_threads/step10226.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000000,24,24,24,0,insertIfAbsent,999997340119991267,1000000166,999997340119991267,1000000166,success,12,18686808,128583721,147270529,1000000166,7.88099,7.77704,7.79023,11,300205679,0,33360365,300205679,333566044,10006855,0,1112012,10006855,11118868,,31.1177,16.9738,6018.13,,33502,154385
scaling_threads/step10227.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000000,48,48,48,0,insertIfAbsent,1000010070617336351,999999213,1000010070617336351,999999213,success,12,18810463,129434841,148245304,999999213,7.881,7.72589,7.74557,11,573005167,0,63670064,573005167,636675231,19100172,0,2122335,19100172,21222507,,31.0943,16.8576,6304.96,,33830,94632
scaling_threads/step10228.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000000,96,96,96,0,insertIfAbsent,1000006630628490287,999999772,1000006630628490287,999999772,success,12,19097197,131388802,150485999,999999772,7.88,7.611,7.64513,11,1286966524,0,143010432,1286966524,1429976956,42898884,0,4767014,42898884,47665898,,31.2796,17.956,5606.78,,34547,71561
scaling_threads/step10229.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,2000000000,144,144,144,0,insertIfAbsent,1000000273790812767,999994224,1000000273790812767,999994224,success,12,19313004,132895002,152208006,999994224,7.88112,7.52469,7.56992,11,1923404534,0,213717674,1923404534,2137122208,64113484,0,7123922,64113484,71237406,,31.4988,18.1917,5625.13,,35246,64566
